sentence_id	index	token	lemma	meaning	form	here	parts	pos	case	number
5207995	1	tyttöystävän	tyttöystävä	(feste) Freundin	Nomen · Genitiv Singular	eine Freundin (Objekt)	tyttö+ystävä	nimisana	omanto	singular
5207998	0	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
5207998	1	haluun	haluta	wollen, möchten	Verb · 1. Person Sg. (minä) · Präsens · umgangssprachlich für haluan	(ich) will				
5207998	2	tyttöystävän	tyttöystävä	Freundin	Nomen · Genitiv Singular	eine Freundin (Objekt)	tyttö+ystävä	nimisana	omanto	singular
5208002	0	Ihmissuhteet	ihmissuhde	zwischenmenschliche Beziehung	Nomen · Nominativ Plural	menschliche Beziehungen	ihminen+suhde	nimisana	nimento	plural
5208002	1	ovat	olla	sein	Verb · 3. Person Pl. (he) · Präsens	sind		teonsana		plural
5208002	2	monimutkaisia	monimutkainen	kompliziert	Adjektiv · Partitiv Plural	kompliziert (Partitiv Plural)	moni+mutka	laatusana	osanto	plural
5208878	0	Haluan	haluta	wollen, möchten	Verb · 1. Person Sg. (minä) · Präsens	(ich) möchte		teonsana		singular
5208878	1	syödä	syödä	essen	Verb · Grundform (Infinitiv)			teonsana		
5208878	2	pihvin	pihvi	Steak	Nomen · Genitiv Singular	ein Steak (Objekt)		nimisana	omanto	singular
5208879	0	En	ei	nicht (Verneinungsverb)	Verneinungsverb · en = ich nicht	ich … nicht		kieltosana		singular
5208879	1	tiedä	tietää	wissen	Verb · Verneinungsform (nach ei)	weiß		teonsana		singular
5208879	2	onko	olla	sein	Verb · 3. Person Sg. (hän) · Präsens · + Frageendung -ko/-kö	ob … ist		teonsana		singular
5208879	3	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5208879	4	yhä	yhä	immer noch	Adverb	noch		seikkasana		
5208879	5	elossa	elo	Leben	Nomen · Inessiv „in“ Singular	am Leben		nimisana	sisaolento	singular
5208880	0	Mistä	mikä	was, welcher	Pronomen · Elativ „aus“ Singular	(von) welchen		asemosana	sisaeronto	singular
5208880	1	väreistä	väri	Farbe	Nomen · Elativ „aus“ Plural	(von) Farben		nimisana	sisaeronto	plural
5208880	2	sinä	sinä	du	Pronomen · Nominativ Singular			asemosana	nimento	singular
5208880	3	pidät	pitää	mögen (pitää + Elativ)	Verb · 2. Person Sg. (sinä) · Präsens	(du) magst		teonsana		singular
5208882	0	Minulla	minä	ich	Pronomen · Adessiv „auf, bei“ Singular	bei mir → ich habe		asemosana	ulkoolento	singular
5208882	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist → (ich) habe		teonsana		singular
5208882	2	lukihäiriö	lukihäiriö	Legasthenie	Nomen · Nominativ Singular			nimisana	nimento	singular
5208885	0	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5208885	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5208885	2	nukahtamaisillaan	nukahtaa	einschlafen	Verb · 5. Infinitiv (-maisillaan) „kurz davor zu …“ · + Possessivendung „sein/ihr“	kurz davor einzuschlafen		teonsana		
5208887	0	En	ei	nicht (Verneinungsverb)	Verneinungsverb · en = ich nicht	ich … nicht		kieltosana		singular
5208887	1	tarvitse	tarvita	brauchen	Verb · Verneinungsform (nach ei)	brauche		teonsana		singular
5208887	2	suojelua	suojelu	Schutz	Nomen · Partitiv Singular	Schutz (Partitiv)		nimisana	osanto	singular
5208888	0	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5208888	1	yritti	yrittää	versuchen	Verb · 3. Person Sg. (hän) · Imperfekt (Vergangenheit)	versuchte		teonsana		singular
5208888	2	uudestaan	uudestaan	erneut, wieder	Adverb			seikkasana		
5208889	0	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5208889	1	yritti	yrittää	versuchen	Verb · 3. Person Sg. (hän) · Imperfekt (Vergangenheit)	versuchte		teonsana		singular
5208889	2	uudelleen	uudelleen	erneut, wieder	Adverb			seikkasana		
5209657	0	Kävin	käydä	gehen, besuchen (käydä)	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) war (beim)		teonsana		singular
5209657	1	parturissa	parturi	Friseur	Nomen · Inessiv „in“ Singular	beim Friseur		nimisana	sisaolento	singular
5209657	2	tänään	tänään	heute	Adverb			seikkasana		
5210698	0	Leivoin	leipoa	backen	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) backte		teonsana		singular
5210698	1	keksejä	keksi	Keks	Nomen · Partitiv Plural	Kekse		nimisana	osanto	plural
5210711	0	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5210711	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5210711	2	teurastaja	teurastaja	Metzger	Nomen · Nominativ Singular			nimisana	nimento	singular
5210716	0	Mun	minä	ich	Pronomen · Genitiv Singular · umgangssprachlich für minun	mein				
5210716	1	kurkku	kurkku	Hals, Kehle	Nomen · Nominativ Singular			nimisana	nimento	singular
5210716	2	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5210716	3	kipee	kipeä	krank, wund, schmerzend	Adjektiv · Nominativ Singular · umgangssprachlich für kipeä	wund → tut weh				
5210766	0	Teimme	tehdä	machen, tun	Verb · 1. Person Pl. (me) · Imperfekt (Vergangenheit)	(wir) machten		teonsana		plural
5210766	1	parhaamme	hyvä	gut	Adjektiv · Nominativ Singular · Superlativ · + Possessivendung „unser“	unser Bestes		laatusana	nimento	singular
5210770	0	En	ei	nicht (Verneinungsverb)	Verneinungsverb · en = ich nicht	ich … nicht		kieltosana		singular
5210770	1	tarvitse	tarvita	brauchen	Verb · Verneinungsform (nach ei)	brauche		teonsana		singular
5210770	2	rahaa	raha	Geld	Nomen · Partitiv Singular	Geld (Partitiv)		nimisana	osanto	singular
5212295	0	Tiedän	tietää	wissen	Verb · 1. Person Sg. (minä) · Präsens	(ich) weiß		teonsana		singular
5212295	1	että	että	dass	Konjunktion			sidesana		
5212295	2	tämä	tämä	dieser	Pronomen · Nominativ Singular	das		asemosana	nimento	singular
5212295	3	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5212295	4	outoa	outo	seltsam	Adjektiv · Partitiv Singular	seltsam (Partitiv)		nimisana_laatusana	osanto	singular
5212349	0	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5212349	1	teki	tehdä	machen	Verb · 3. Person Sg. (hän) · Imperfekt (Vergangenheit)	machte		teonsana		singular
5212349	2	pahan	paha	schlimm, schlecht	Adjektiv · Genitiv Singular	einen schweren		nimisana_laatusana	omanto	singular
5212349	3	virheen	virhe	Fehler	Nomen · Genitiv Singular	einen Fehler (Objekt)		nimisana	omanto	singular
5212350	0	Sinä	sinä	du	Pronomen · Nominativ Singular			asemosana	nimento	singular
5212350	1	valitat	valittaa	sich beschweren, klagen	Verb · 2. Person Sg. (sinä) · Präsens	(du) beschwerst dich		teonsana		singular
5212350	2	liikaa	liika	übermäßig, zu viel	Adjektiv · Partitiv Singular	zu viel		nimisana_laatusana	osanto	singular
5212363	0	Ihmiset	ihminen	Mensch	Nomen · Nominativ Plural	Menschen		nimisana	nimento	plural
5212363	1	näkevät	nähdä	sehen	Verb · 3. Person Pl. (he) · Präsens	sehen (nähdä nälkää = Hunger leiden)		teonsana		plural
5212363	2	yhä	yhä	immer noch	Adverb			seikkasana		
5212363	3	nälkää	nälkä	Hunger	Nomen · Partitiv Singular	Hunger (Partitiv)		nimisana	osanto	singular
5212372	0	En	ei	nicht (Verneinungsverb)	Verneinungsverb · en = ich nicht	ich … nicht		kieltosana		singular
5212372	1	usko	uskoa	glauben	Verb · Verneinungsform (nach ei)	glaube		teonsana		singular
5212372	2	että	että	dass	Konjunktion			sidesana		
5212372	3	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5212372	4	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5212372	5	kiireinen	kiireinen	beschäftigt	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5212375	0	Puhut	puhua	sprechen, reden	Verb · 2. Person Sg. (sinä) · Präsens	(du) redest		teonsana		singular
5212375	1	unissasi	uni	Schlaf	Nomen · Inessiv „in“ Plural · + Possessivendung „dein“	in deinem Schlaf		nimisana	sisaolento	plural
5212377	0	Kuka	kuka	wer	Pronomen · Nominativ Singular			asemosana	nimento	singular
5212377	1	haluaa	haluta	wollen, möchten	Verb · 3. Person Sg. (hän) · Präsens	will		teonsana		singular
5212377	2	keksejä	keksi	Keks	Nomen · Partitiv Plural	Kekse (Partitiv Pl.)		nimisana	osanto	plural
5212385	0	Pelkään	pelätä	fürchten, Angst haben	Verb · 1. Person Sg. (minä) · Präsens	(ich) fürchte		teonsana		singular
5212385	1	Tomin	Tom	Tom (Name)	Name · Genitiv Singular	Toms		etunimi	omanto	singular
5212385	2	koiraa	koira	Hund	Nomen · Partitiv Singular	(den) Hund (Partitiv)		nimisana	osanto	singular
5212388	0	Tiedän	tietää	wissen, kennen	Verb · 1. Person Sg. (minä) · Präsens	(ich) kenne		teonsana		singular
5212388	1	rajani	raja	Grenze	Nomen · Nominativ Plural · + Possessivendung „mein“	meine Grenzen		nimisana	nimento	singular
5212394	0	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5212394	1	ehdotti	ehdottaa	vorschlagen	Verb · 3. Person Sg. (hän) · Imperfekt (Vergangenheit)	schlug vor		teonsana		singular
5212394	2	että	että	dass	Konjunktion			sidesana		
5212394	3	pitäisimme	pitää	halten; veranstalten	Verb · 1. Person Pl. (me) · Konditional „würde“	(wir) würden veranstalten		teonsana		plural
5212394	4	läksiäiset	läksiäinen	Abschiedsfeier	Nomen · Nominativ Plural	Abschiedsfeier (nur Plural)		nimisana	nimento	plural
5212394	5	Marille	Mari	Mari (Name)	Name · Allativ „auf … zu, an“ Singular	für Mari		paikannimi	ulkotulento	singular
5213167	0	Menimme	mennä	gehen	Verb · 1. Person Pl. (me) · Imperfekt (Vergangenheit)	(wir) gingen		teonsana		plural
5213167	1	naimisiin	naimisiin	in die Ehe (mennä naimisiin = heiraten)	Adverb	mennä naimisiin = heiraten				
5213173	0	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5213173	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5213173	2	harmaantumassa	harmaantua	ergrauen, grau werden	Verb · 3. Infinitiv -massa/-mässä „beim …, am …“	am Ergrauen → wird grau		teonsana	sisaolento	singular
5216109	0	Haluan	haluta	wollen	Verb · 1. Person Sg. (minä) · Präsens	(ich) will		teonsana		singular
5216109	1	rahat	raha	Geld	Nomen · Nominativ Plural	das Geld		nimisana	nimento	plural
5216109	2	takaisin	takaisin	zurück	Adverb					
5216112	0	Se	se	es, das	Pronomen · Nominativ Singular	es		asemosana	nimento	singular
5216112	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5216112	2	suuri	suuri	groß	Adjektiv · Nominativ Singular			nimisana_laatusana	nimento	singular
5216112	3	sairaala	sairaala	Krankenhaus	Nomen · Nominativ Singular			nimisana	nimento	singular
5216119	0	Tilanne	tilanne	Situation, Lage	Nomen · Nominativ Singular			nimisana	nimento	singular
5216119	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5216119	2	nyt	nyt	jetzt	Adverb			seikkasana		
5216119	3	täysin	täysin	völlig, vollkommen	Adverb · (erstarrter Instruktiv von täysi)					
5216119	4	erilainen	erilainen	anders, verschieden	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5216799	0	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5216799	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5216799	2	surkea	surkea	miserabel, erbärmlich	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5216799	3	laulaja	laulaja	Sänger	Nomen · Nominativ Singular			nimisana	nimento	singular
5216801	0	Tuo	tuo	jener, das da	Pronomen · Nominativ Singular	das		asemosana	nimento	singular
5216801	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5216801	2	mielenkiintoinen	mielenkiintoinen	interessant	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5216801	3	teoria	teoria	Theorie	Nomen · Nominativ Singular			nimisana	nimento	singular
5216808	0	Kiitos	kiitos	danke	Ausruf					
5216808	1	kun	kun	als, wenn; dass	Konjunktion	dass		sidesana		
5216808	2	korjasit	korjata	reparieren	Verb · 2. Person Sg. (sinä) · Imperfekt (Vergangenheit)	(du) reparierst → repariert hast		teonsana		singular
5216808	3	autoni	auto	Auto	Nomen · Nominativ Singular · + Possessivendung „mein“	mein Auto		nimisana	nimento	singular
5216808	4	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5216816	0	Minä	minä	ich	Pronomen · Nominativ Singular			asemosana	nimento	singular
5216816	1	olen	olla	sein	Verb · 1. Person Sg. (minä) · Präsens	(ich) bin		teonsana		singular
5216816	2	mies	mies	Mann	Nomen · Nominativ Singular	(ein) Mann		nimisana	nimento	singular
5216824	0	Minulla	minä	ich	Pronomen · Adessiv „auf, bei“ Singular	bei mir → ich habe (nicht)		asemosana	ulkoolento	singular
5216824	1	ei	ei	nicht (Verneinungsverb)	Verneinungsverb · ei = er/sie/es nicht	nicht		kieltosana		singular
5216824	2	ole	olla	sein	Verb · Verneinungsform (nach ei)	ist → habe		teonsana		singular
5216824	3	miekkaa	miekka	Schwert	Nomen · Partitiv Singular	Schwert (Partitiv)		nimisana	osanto	singular
5217896	0	Se	se	es, das	Pronomen · Nominativ Singular	das		asemosana	nimento	singular
5217896	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5217896	2	huono	huono	schlecht	Adjektiv · Nominativ Singular			nimisana_laatusana	nimento	singular
5217896	3	tapa	tapa	Gewohnheit, Art	Nomen · Nominativ Singular			nimisana	nimento	singular
5217917	0	Onpa	olla	sein	Verb · 3. Person Sg. (hän) · Präsens · + -pa (Ausruf, Verstärkung)	ist (aber)! → was für		teonsana		singular
5217917	1	kaunis	kaunis	schön	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5217917	2	tarina	tarina	Geschichte	Nomen · Nominativ Singular			nimisana	nimento	singular
5217924	0	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5217924	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5217924	2	puhelias	puhelias	gesprächig	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5219900	0	Muista	muistaa	sich erinnern, sich merken	Verb · Imperativ · 2. Person Sg. (sinä) · auch Verneinungsform nach ei	merke dir!		teonsana		singular
5219900	1	nämä	nämä	diese (Plural)	Pronomen · Nominativ Plural			asemosana	nimento	plural
5219900	2	säännöt	sääntö	Regel	Nomen · Nominativ Plural	Regeln		nimisana	nimento	plural
5219901	0	Löysin	löytää	finden	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) habe gefunden		teonsana		singular
5219901	1	asunnon	asunto	Wohnung	Nomen · Genitiv Singular	eine Wohnung (Objekt)		nimisana	omanto	singular
5221626	0	Oletko	olla	sein	Verb · 2. Person Sg. (sinä) · Präsens · + Frageendung -ko/-kö	hast du …? (Perfekt)		teonsana		singular
5221626	1	maksanut	maksaa	bezahlen	Verbform · Partizip Perfekt aktiv (-nut/-nyt)	bezahlt		laatusana	nimento	singular
5221626	2	vuokran	vuokra	Miete	Nomen · Genitiv Singular	die Miete (Objekt)		nimisana	omanto	singular
5221656	0	Kiitos	kiitos	danke	Ausruf					
5221656	1	vaivannäöstäsi	vaivannäkö	Mühe, Bemühung	Nomen · Elativ „aus“ Singular · + Possessivendung „dein“	für deine Mühe	vaiva+näkö	nimisana	sisaeronto	singular
5221660	0	Olisin	olla	sein	Verb · 1. Person Sg. (minä) · Konditional „würde“	(ich) hätte		teonsana		singular
5221660	1	voinut	voida	können	Verbform · Partizip Perfekt aktiv (-nut/-nyt)	gekonnt		laatusana	nimento	singular
5221660	2	kuolla	kuolla	sterben	Verb · Grundform (Infinitiv)			teonsana		
5221662	0	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
5221662	1	oisin	olla	sein	Verb · 1. Person Sg. (minä) · Konditional „würde“ · umgangssprachlich für olisin	(ich) hätte				
5221662	2	voinu	voida	können	Verbform · Partizip Perfekt aktiv (-nut/-nyt) · umgangssprachlich für voinut	(hätte) … können				
5221662	3	kuolla	kuolla	sterben	Verb · Grundform (Infinitiv)			teonsana		
5221674	0	Kupissa	kuppi	Tasse	Nomen · Inessiv „in“ Singular	in der Tasse (→ die Tasse hat)		nimisana	sisaolento	singular
5221674	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist → hat		teonsana		singular
5221674	2	halkeama	halkeama	Riss, Sprung	Nomen · Nominativ Singular			nimisana	nimento	singular
5224711	0	Sinä	sinä	du	Pronomen · Nominativ Singular			asemosana	nimento	singular
5224711	1	olet	olla	sein	Verb · 2. Person Sg. (sinä) · Präsens	(du) bist		teonsana		singular
5224711	2	energinen	energinen	energisch, voller Energie	Adjektiv · Nominativ Singular			laatusana	nimento	singular
5224716	0	Tomilla	Tomi	Tomi (Name)	Name · Adessiv „auf, bei“ Singular	bei Tomi → Tomi hat		etunimi	ulkoolento	singular
5224716	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist → (Tomi) hat		teonsana		singular
5224716	2	pitkä	pitkä	lang	Adjektiv · Nominativ Singular			nimisana_laatusana	nimento	singular
5224716	3	vaalea	vaalea	hell, blond	Adjektiv · Nominativ Singular	blond		laatusana	nimento	singular
5224716	4	tukka	tukka	Haar (Kopfhaar)	Nomen · Nominativ Singular	Haare		nimisana	nimento	singular
5224717	0	Tomi	Tomi	Tomi (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5224717	1	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
5224717	2	yhä	yhä	immer noch	Adverb	noch		seikkasana		
5224717	3	vankilassa	vankila	Gefängnis	Nomen · Inessiv „in“ Singular	im Gefängnis		nimisana	sisaolento	singular
5226590	0	Tiedän	tietää	wissen; kennen	Verb · 1. Person Sg. (minä) · Präsens	(ich) kenne		teonsana		singular
5226590	1	tunteen	tunne	Gefühl	Nomen · Genitiv Singular	das Gefühl (Objekt)		nimisana	omanto	singular
5228610	0	Rakastan	rakastaa	lieben	Verb · 1. Person Sg. (minä) · Präsens	(ich) liebe		teonsana		singular
5228610	1	maatani	maa	Land	Nomen · Partitiv Singular · + Possessivendung „mein“	mein Land		nimisana	osanto	singular
5228615	0	Tomi	Tomi	Tom (Name)	Name · Nominativ Singular			etunimi	nimento	singular
5228615	1	oli	olla	sein	Verb · 3. Person Sg. (hän) · Imperfekt (Vergangenheit)	war		teonsana		singular
5228615	2	Marin	Mari	Mari (Name)	Name · Genitiv Singular	Maris (dt. Marias)		paikannimi	omanto	singular
5228615	3	eka	ensimmäinen	erster	Zahlwort · Ordinalzahl · Nominativ Singular · umgangssprachlich für ensimmäinen					
5228615	4	poikaystävä	poikaystävä	(fester) Freund	Nomen · Nominativ Singular		poika+ystävä	nimisana	nimento	singular
5228618	0	En	ei	nicht (Verneinungsverb)	Verneinungsverb · en = ich nicht	ich … nicht		kieltosana		singular
5228618	1	ole	olla	sein	Verb · Verneinungsform (nach ei)	bin		teonsana		singular
5228618	2	robotti	robotti	Roboter	Nomen · Nominativ Singular			nimisana	nimento	singular
5228619	0	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
5228619	1	en	ei	nicht (Verneinungsverb)	Verneinungsverb · en = ich nicht	ich … nicht		kieltosana		singular
5228619	2	oo	olla	sein	Verb · Verneinungsform (nach ei) · umgangssprachlich für ole	bin				
5228619	3	robotti	robotti	Roboter	Nomen · Nominativ Singular			nimisana	nimento	singular
5228622	0	Valehtelin	valehdella	lügen	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) log		teonsana		singular
5228622	1	vanhemmilleni	vanhempi	Elternteil; Plural Eltern	Nomen · Allativ „auf … zu, an“ Plural · + Possessivendung „mein“	(zu) meinen Eltern		nimisana	ulkotulento	plural
